id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
820360536324982914,Great House w/ Huge Yard! Close to DT!,77755647,Jon,,78723,30.31856995718054,-97.70184349268675,Entire home/apt,,2,15,2024-06-02,0.97,1,0,11,
820381815829109035,Bat City Riverside Living,44874241,Aubri,,78741,30.24330434035431,-97.73481878406801,Entire home/apt,,3,2,2024-03-15,0.13,1,0,1,
820424657056989439,One of The Coolest Houses In East Austin,34227785,Andrew,,78721,30.280881126279606,-97.69136068950299,Entire home/apt,350,3,7,2024-04-10,0.45,1,362,4,
820440673833036554,Cozy & Spacious Eastside Room,191293340,Nicolas,,78723,30.31487700055144,-97.6762933429479,Private room,40,24,0,,,2,238,0,
820467501474849623,Pretty pink place,211427514,Taylor,,78704,30.25285,-97.76458,Entire home/apt,,1,7,2023-04-16,0.43,1,0,0,
820528928365525046,"Modern Home w/Chef's Kitchen - 3BR, Fast Wifi",499757209,Bryan,,78717,30.47693700088428,-97.77130504760048,Entire home/apt,177,2,26,2024-04-21,1.68,4,208,16,
820531469455123083,Luxury Retreat 12 min to dwntwn & 5 min from COTA,149620300,Jennifer,,78744,30.167542825300053,-97.69422217670606,Entire home/apt,250,3,30,2024-04-28,1.90,1,111,22,
820543696751409675,Sol House . Curated for Groups . 3 min to Airport,7270902,Meshelle,,78741,30.22311817796602,-97.6991201557352,Entire home/apt,162,1,49,2024-05-27,2.98,24,158,33,
820545308847424506,Council Bluff Dr,166436925,William,,78727,30.43241,-97.71801,Entire home/apt,,14,2,2023-08-05,0.13,1,0,1,
820558262871672650,2Bed 1Bath Urban Escape: 8mins From The Domain,498470505,Freda,,78758,30.379985655861255,-97.70044869287466,Entire home/apt,114,3,72,2024-06-06,4.45,2,172,53,
820650885576443114,Beautiful East Austin Home,64576388,German,,78702,30.276461624024446,-97.70376082405183,Private room,54,2,12,2023-06-18,0.75,1,89,0,
820690850744832536,Downtown ATX Artsy Studio,21218778,Adan,,78701,30.264427654091204,-97.74357782863387,Entire home/apt,101,55,0,,,1,88,0,
820803130013402978,"Scandinavian comfort, 2bd 1.5bth",191343231,Darin,,78759,30.427459587802904,-97.76489440887283,Entire home/apt,105,4,31,2024-05-31,1.90,1,316,19,
820914696909631777,Modern Home in South Austin,121510852,Marlon,,78744,30.158590506374026,-97.72360869860918,Private room,57,3,8,2024-03-17,0.79,1,158,8,
820936536989735566,Lost Boys Cabin - Janis Joplin,500333967,Wizard,,78737,30.14388,-97.96825,Entire home/apt,,1,1,2024-04-09,0.42,1,0,1,
820952245060394931,Austin Getaway w/ Shaded Private Pool & BBQ,456475914,Evolve,,78734,30.369345528751534,-97.91578851656752,Entire home/apt,464,3,10,2024-06-10,0.62,60,344,7,
821027327575265275,Master Bedroom w/ KING Bed and private bathroom!,321881988,Cory,,78744,30.15924,-97.78191,Private room,45,1,6,2024-01-17,0.38,4,1,2,
821038474310086769,1 Quiet room in a quiet area!,321881988,Cory,,78744,30.15912,-97.78257,Private room,30,1,19,2024-02-08,1.16,4,1,12,
821038715996000230,Private room in spacious house!,321881988,Cory,,78744,30.159022653935537,-97.7839137828056,Private room,,1,7,2024-02-23,0.43,4,0,5,
821064442059267579,Stylish 1BR | Downtown | Evonify,274552333,Evonify,,78703,30.27730012802442,-97.75893956962565,Entire home/apt,65,1,18,2024-05-26,1.18,113,358,15,
821080215308694178,Easy SXSW Access ! Central ATX Oasis-PVT BR & ENT,182618168,Lisa,,78703,30.28433669132612,-97.76764064279749,Private room,229,2,15,2023-11-05,0.95,2,13,6,
821098862642788887,Interior Designer's Oasis,9422159,Petra,,78745,30.192058448706156,-97.81687636602831,Entire home/apt,,1,1,2023-04-17,0.07,1,0,0,
821126605779551405,Central Austin House with incredible views,970776,Julie,,78704,30.257760352179762,-97.7754494383071,Entire home/apt,220,3,1,2023-04-01,0.07,1,100,0,
821165685570743915,Luxe Modern Retreat in East Austin | 2 Suites,498751328,Be Here Now ATX,,78702,30.255654485275013,-97.70374115960367,Entire home/apt,149,2,26,2024-06-05,1.70,2,86,16,
821178890054636103,The Portland | Luxurious ATX Home | Peaceful Yard,26162857,Courtney,,78749,30.20995,-97.84515,Entire home/apt,168,1,41,2024-06-06,3.23,1,43,37,
821229539924168211,Zilker Paradise Found,499919213,Elijah,,78704,30.260063414098862,-97.76463107396859,Entire home/apt,907,2,20,2024-05-27,1.24,1,246,12,
821264696646454928,Private Room in a Smart Home,103566191,Steph,,78745,30.198853628986996,-97.83325938411836,Private room,70,1,0,,,1,358,0,
821685108709795260,Charming East Austin Home,500010588,Claudia,,78702,30.257877,-97.699241,Entire home/apt,175,2,46,2024-06-17,3.94,1,316,46,
821690808713876909,Brentwood Home,7622771,Jennifer,,78757,30.337162225320814,-97.7328385908404,Entire home/apt,201,6,1,2024-04-11,0.43,2,23,1,
821711506815562832,Modern 2BR Near UT | Hyde Park | Evonify,274552333,Evonify,,78751,30.302073979195875,-97.73363430784997,Entire home/apt,66,1,39,2024-03-29,2.41,113,355,20,
821718407221255821,Modern 2BR Near UT | Hyde Park | Evonify,274552333,Evonify,,78751,30.302644255134744,-97.73414694041578,Entire home/apt,66,1,23,2024-05-30,1.40,113,355,21,
821771509403975458,Long Term 4 Bedroom home with Green belt,475037126,Rays,,78749,30.22402,-97.83145,Entire home/apt,500,20,0,,,3,364,0,
821869492684051530,Funky East Austin Bungalow! Dogs welcome!,144734,Jess,,78722,30.285886674314767,-97.70912919896982,Entire home/apt,,3,18,2024-05-27,1.21,1,4,13,
821927032400560194,Work. Play. Austin's hidden gem getaway.,127100484,Sam,,78741,30.240311153961013,-97.73512974366224,Entire home/apt,199,2,28,2024-06-02,1.81,1,67,22,
821994423646100872,Modern Luxury in Heart of Zilker,68752157,Ryan,,78704,30.25536,-97.77374,Entire home/apt,1295,30,1,2023-05-22,0.08,1,159,0,
822079309027327249,East ATX cozy & cute 97 walk score,434375839,Tessa,,78702,30.2611,-97.72744,Entire home/apt,,8,41,2024-05-11,2.48,7,87,40,
822500990211260113,Hestia: Zilker! East Facing Condo + King Size Bed!,76845331,Alyssa,,78704,30.26073275828937,-97.77231805301739,Entire home/apt,,28,14,2024-01-30,0.87,1,15,4,
822704908598474641,Carpus Living,475984421,Oscar,,78704,30.23931590642903,-97.76015407696657,Entire home/apt,,1,0,,,1,365,0,
823167536252788400,Cozy 2BR Near UT | HydePark | Evonify,274552333,Evonify,,78751,30.3026,-97.73507,Entire home/apt,,1,32,2024-05-08,1.96,113,0,14,
823212160851381142,Modern 2BR Near UT | Hyde Park | Evonify,274552333,Evonify,,78751,30.301047557024106,-97.73395025897628,Entire home/apt,88,1,35,2024-05-19,2.13,113,325,32,
823221009276810731,Modern 1BR Near UT | Hyde Park | Evonify,274552333,Evonify,,78751,30.301906395168167,-97.7356135783719,Entire home/apt,85,1,38,2024-05-28,2.37,113,351,26,
823223046993487706,"Large, Bright Master w/King Bed Near UT, Moody, DT",563370,Robert,,78702,30.279034121703514,-97.7188957989502,Private room,61,1,99,2024-06-06,6.00,4,58,83,
823531185959706882,Artful Retreat on S Congress ~Blue Cowboy~,125014195,Vincent,,78704,30.228014016123797,-97.76323773563657,Entire home/apt,200,2,25,2024-04-14,1.74,1,341,14,
823653096775649653,"Studio, 1 King Bed with Sofa bed",12568111,AMS Dynamic Realty,,78753,30.39925,-97.66584,Private room,,1,0,,,16,364,0,
823914896621635662,KING BED-4 BR-Close to everything-A Lot of Space!,432660510,David,,78744,30.20164070757355,-97.74261359590592,Entire home/apt,180,1,30,2024-05-26,1.85,10,324,20,
824002564235077756,Cozy Casa w/ Hot Tub & Game Room - Ideal Location!,17890906,Michael,,78759,30.413708355928186,-97.7423656441803,Entire home/apt,147,2,56,2024-06-13,6.77,1,65,56,
824009210646157612,Good Vibrations | Ideally located in Austin,447606169,Grand Welcome Austin And Highland Lakes,,78704,30.2493494405306,-97.77362691291945,Entire home/apt,43,1,32,2024-06-12,1.19,44,336,18,
824010891611614808,4BR Sleeps 12 Near DT & Rainey!,447606169,Grand Welcome Austin And Highland Lakes,,78702,30.2509819209668,-97.7205308210239,Entire home/apt,,1,36,2024-05-20,1.30,44,0,21,
824054273626581537,Quaint 2BR | Patio | Dog Friendly,112304425,Vacasa Texas,,78702,30.274991027833206,-97.71988244826144,Entire home/apt,213,1,29,2024-05-05,1.89,9,334,18,
824055533035049506,Pet-Friendly Austin Home w/ Private Yard!,456475914,Evolve,,78702,30.256190737891963,-97.7004943232029,Entire home/apt,487,3,2,2023-07-30,0.13,60,340,1,
824391417693631651,Warm & Welcoming Home w/ Yard Near UT Campus!,456475914,Evolve,,78751,30.31247,-97.71046,Entire home/apt,,2,11,2023-10-23,0.70,60,0,3,
824485185971096553,Club Studio . 5 Min to Airport . Easy Stay,7270902,Meshelle,,78741,30.23596938312401,-97.70156802518588,Entire home/apt,73,1,104,2024-06-11,6.39,24,358,69,
824530523446020971,Chic Contempo Retreat Close to downtown,35913758,Renee,,78744,30.185596374378086,-97.75077612447947,Entire home/apt,92,2,9,2024-05-27,1.00,2,106,9,
824548134793937371,Shack on 5th.,51028046,Charles,,78704,30.2496292,-97.760984,Entire home/apt,225,2,14,2024-05-27,0.91,1,340,8,
824627470406583305,Grand Oasis At E.Austin W/ Pool,28369509,One Fine BnB,,78702,30.26091,-97.73349,Entire home/apt,366,1,59,2024-05-30,3.66,10,315,44,
824779033624613102,3/2.5 Bouldin Townhouse (Monthly Rental 6/15-8/15),6959045,Jesse,,78704,30.2553501,-97.7538828,Entire home/apt,349,30,0,,,1,365,0,
824786750283024296,East Austin Gem,58856768,Brent,,78702,30.27073,-97.71517,Entire home/apt,226,10,12,2024-04-23,0.78,1,326,7,
824817973726387129,Affordable 3BR Home Near Airport + All Essentials,10585849,Ames - Austin Vacay,,78741,30.23095010523022,-97.69453942564255,Entire home/apt,137,1,43,2024-06-02,2.64,10,338,31,
824965974268000192,"King size bed master bedroom ,Very new, modern,",292849645,Rami,,78723,30.3011,-97.69124,Private room,80,4,6,2024-03-14,0.70,5,89,6,
825318400108118600,Boho Chic Bedroom & Shared Bath,39186791,Kim,,78748,30.184979190311832,-97.80923358987981,Private room,42,2,30,2024-06-10,1.86,2,138,22,
825326112547241928,Stylish bedroom & shared bath,39186791,Kim,,78745,30.185619107293586,-97.81022365379945,Private room,42,2,34,2024-06-09,2.19,2,153,17,
825488843835241422,Downtown High Rise Apartment,500807473,Alec,,78705,30.28737806857498,-97.74327548909866,Private room,,1,0,,,1,283,0,
825535666612168966,Bright Garden Studio,94982704,Lydia,,78721,30.27880153236397,-97.67660251534781,Entire home/apt,65,2,34,2024-05-26,2.16,7,79,24,
825607366065057555,Airstream Land Yacht,260003364,Dan,,78702,30.272335,-97.727279,Entire home/apt,94,1,51,2024-06-08,3.28,1,71,31,
825928947756724312,"Mellow Yellow Condo - Austin, TX",195146515,Dianne,,78750,30.461483749816512,-97.79859344247635,Entire home/apt,93,30,0,,,2,179,0,
825994484005803824,Windsor Park Cottage,278694017,Debbie,,78723,30.305366472106122,-97.69126491716374,Entire home/apt,60,30,3,2024-05-01,0.45,1,359,3,
826042776906841495,Mina’s Retreat,3370586,Graham & Amanda,,78702,30.281766842211653,-97.705836907162,Entire home/apt,130,1,19,2024-06-09,2.43,2,217,19,
826059867525439340,Central Standout,264768648,Michael,,78751,30.319009389619694,-97.71309331824204,Entire home/apt,109,3,11,2024-03-10,0.72,1,32,5,
826065021313972246,"The Heyday Hacienda, Pool, Fire Bowl, Smart TVs",15782486,Lodgewell,,78745,30.222739262410055,-97.8128390582577,Entire home/apt,203,1,23,2024-06-03,1.46,22,47,19,
826076238700424956,Live Local! Bright quiet w POOL,1898418,Cyndi,,78702,30.25628,-97.71242,Entire home/apt,176,2,55,2024-06-06,3.54,2,12,40,
826088285620637315,Bright East Austin Bungalow,30166140,Amanda,,78721,30.282627742747103,-97.68152031991508,Private room,75,1,8,2024-05-11,0.51,1,89,4,
826089849232925237,Cozy Private Master Room And Private Bath,150168472,Jessica,,78745,30.220039595570547,-97.76928360389289,Private room,61,14,8,2024-03-17,0.52,1,58,3,
826137465438428731,"Formula 1 - Near COTA, Airport, family-friendly",177821967,ITrip,,78725,30.2367336,-97.5847617,Entire home/apt,106,2,2,2024-03-03,0.16,18,345,1,
826255249337202951,Canterbury Home,13955110,David,,78702,30.252758194151873,-97.7148430288912,Entire home/apt,259,2,36,2024-06-08,2.33,1,328,26,
826267525802000708,peaceful retreat among the fun,2323726,Marykathryn,,78702,30.26212638389503,-97.72750547546664,Entire home/apt,150,90,0,,,1,365,0,
826334185780050317,Cute Condo 5 Minutes to Downtown,343246717,Danielle,,78704,30.23481,-97.76472,Entire home/apt,104,1,26,2024-06-09,4.94,1,96,26,
826370670209179335,Luxury Condo w Rooftop Terrace & Pool,146122801,Wendy,,78705,30.29087,-97.75043,Entire home/apt,125,30,5,2023-08-28,0.33,2,290,2,
826707342239188250,"GM B - Modern Private Queen Room, Shared Bath",501049108,Erna,,78758,30.382088,-97.71017909999999,Private room,45,29,5,2024-05-08,0.39,10,116,4,
826710579333781494,Travis Heights Oasis!,178065877,Dakota,,78704,30.247285609249147,-97.74483688095093,Entire home/apt,106,2,75,2024-06-02,4.85,20,90,58,
826714001177778055,Comfy Highland Park Condo,22333309,Ryan,,78752,30.333972596660516,-97.71611349338781,Entire home/apt,200,1,16,2023-10-23,0.99,1,89,9,
826734427533194868,Mi casa. Tu casa.,174553471,Elsa,,78748,30.171647167599872,-97.80321694902536,Shared room,150,1,0,,,1,365,0,
826744304811599219,Full moon on Lake Travis,35541772,Shmuel,,78734,30.38478,-97.93815,Entire home/apt,498,2,13,2024-06-02,1.01,7,83,10,
826829046420831389,"House of Healing & Wolves + Pool, Cold & Hot Tub",68755512,Matthew,,78745,30.218186543415992,-97.78337427700512,Entire home/apt,495,3,18,2024-05-19,1.11,1,351,12,
826834956850169544,Forest Gump,213046747,Ofer,,78750,30.367961108327684,-97.79291261673252,Private room,59,1,3,2024-04-09,0.83,1,202,3,
826932514793908124,Modern Farmhouse Great Location Backyard & Peloton,22435857,Stephanie,,78702,30.264012,-97.719765,Entire home/apt,416,1,18,2024-06-02,1.21,1,0,13,
826995273839141557,Brand New Studio Apt (12 min south of DT),501116363,Melvin,,78744,30.1912824,-97.75806469999999,Entire home/apt,119,1,15,2024-06-01,6.25,1,157,15,
827028606955755401,Spacious Oasis Bedroom #2,68739712,Reena,,78754,30.356517944023345,-97.65198202375733,Private room,57,1,26,2024-03-01,1.60,2,349,4,
827047604216805776,Spacious Oasis Bedroom #1,68739712,Reena,,78754,30.356685171010383,-97.65194712879591,Private room,45,1,11,2024-01-31,0.86,2,298,9,
827401424424630930,Central ATX Studio w/ downtown view,396938601,Jacob,,78731,30.332629049026796,-97.76293998509216,Entire home/apt,289,3,9,2024-05-27,0.56,6,44,7,
827510247358314323,Airy King Bedroom + Comfortable Living Space by UT,285295166,Ames - Austin Vacay,,78751,30.2951,-97.72157,Entire home/apt,82,1,34,2024-06-04,2.10,19,298,27,
827555311023907784,Convenient & modern 1 BR apt on Greenbelt,417893902,Taylor,,78704,30.256244332207906,-97.78492069983666,Entire home/apt,271,2,2,2023-11-06,0.25,1,253,2,
827564153106220040,Fast Wi-Fi + Close to the Domain & Q2 Stadium,229395038,Jeanne,,78758,30.39580526517556,-97.69959763399419,Entire home/apt,171,2,18,2024-05-14,1.17,2,331,12,
827564747965703177,Airstream - Austin Hill Country Glamping Avion RV,8556582,Michelle & Mike,,78736,30.239367172634267,-97.91024569206543,Entire home/apt,78,2,36,2024-06-02,2.33,3,262,21,
827593719491898020,Wyndham Austin,73305310,Edward,,78701,30.2716228,-97.7473996,Private room,,3,2,2024-03-17,0.14,2,0,1,
827676295589188211,"Central W. Austin home, UT med dist 3/2, sleeps 6",35085835,Mary,,78731,30.30912108798542,-97.75178769776204,Entire home/apt,499,1,0,,,2,365,0,
827679667826358702,Studio Apartment at Village Yoga Sanctuary,73416675,Mari,,78745,30.206328245350143,-97.80334502868439,Private room,62,1,15,2024-05-16,1.86,1,142,15,
827829130900485969,Entire House with one bedroom near COTA!,30171809,Jerry,,78744,30.15552967773925,-97.71648205263706,Entire home/apt,121,2,2,2023-04-30,0.14,1,9,0,
827889777350596545,Lovely Getaway w/King Bed - Downtown ATX,247023420,Bon Voyage,,78701,30.268554026827427,-97.73579408836059,Entire home/apt,120,3,64,2024-05-23,4.48,7,100,54,
827912964767971940,Clean Cute Private Master Suite,430834802,Kamal,,78753,30.410810733279426,-97.64992688439126,Private room,,2,6,2023-12-19,0.39,1,0,1,
828077662912178441,"Eclectic Art House, close to DT",252635358,Trish,,78746,30.284007049626087,-97.80188541819903,Entire home/apt,1100,2,0,,,1,89,0,
828220011448386019,Perfect Austin Stay,51930753,Nicole,,78701,30.2716228,-97.7473996,Entire home/apt,,1,0,,,1,362,0,
828248565809182268,Spacious Austin Home with Game Room & Yoga Studio,93393052,Anna,,78753,30.368858780209337,-97.67393261448785,Entire home/apt,158,2,32,2024-05-26,2.06,1,288,24,
828292946339931108,"Peaceful, cozy, unique 2BR with a great location!",17215922,Kelly,,78723,30.31581684682444,-97.69746489556411,Entire home/apt,113,30,59,2024-05-26,3.81,1,233,43,
828300057359016184,Charming Hyde Park Home,13869528,Geoff,,78751,30.302579241035048,-97.72592052288738,Entire home/apt,150,5,0,,,1,28,0,
828398955532139657,Walkable East Austin Oasis,313622817,Luke,,78702,30.264415317943516,-97.71007720381021,Entire home/apt,551,7,21,2024-05-09,1.30,1,365,7,
828441194426924745,One bedroom apartment with garag,501419615,Amer,,78754,30.381385423806734,-97.65087515115738,Entire home/apt,122,30,0,,,1,179,0,
828475196960817138,Condo in Central Austin,254436618,Paola,,78704,30.2348884,-97.7646819,Entire home/apt,158,2,10,2024-05-25,0.66,1,87,4,
828590376619746962,Santorini Inspired | Firepit | Grill I Yoga,482375283,Rod And Anastasia,,78744,30.191379994744526,-97.70084533353572,Entire home/apt,196,2,17,2024-05-29,1.06,5,235,10,
828883383791653126,"Spacious, Pet Friendly, and Speedy Wi-Fi!",339261238,Christian,,78753,30.359702953634365,-97.69479389059575,Entire home/apt,112,28,7,2024-05-11,0.49,2,248,5,
828952940898228866,Japandi House | IR Sauna | close to DT,45542814,Matt,,78702,30.276119323123208,-97.70223371178679,Entire home/apt,900,3,6,2024-03-12,0.37,4,13,2,
828955717244231348,South Congress Oasis w/ Pool!,391343630,Clayton,,78745,30.214709872833957,-97.76518793228236,Entire home/apt,325,30,0,,,1,169,0,
828978207521498098,Corner Premium Downtown Suite * Rooftop Pool,30225950,Eastside Villas,,78701,30.257105163691875,-97.73957088149524,Entire home/apt,176,1,3,2023-12-17,0.19,44,311,1,
829012053562369962,Garage Apt in N. Central Austin,380960833,Ricardo,,78752,30.33373003459731,-97.70850579310357,Entire home/apt,110,2,46,2024-05-27,2.92,1,83,30,
829054546534860550,Cool off in this Downtown Modern Lux Condo w Pool,30225950,Eastside Villas,,78701,30.25593131672204,-97.74001290177947,Entire home/apt,176,1,2,2023-09-10,0.15,44,339,1,
829056907505424425,Mueller 2bd Apt w Pool and Balcony! 10mns from UT,60956974,Neema,,78723,30.301029099911617,-97.66282306353709,Entire home/apt,300,12,0,,,1,358,0,
829381008752768950,Spacious 2BR/2BA W/King & 2 Queen Beds,416655738,Dormir,,78702,30.26380499999999,-97.73343779999999,Entire home/apt,160,3,77,2024-06-01,4.93,4,33,59,
829488079827618468,Superb White Modern Farm House,11697746,One Fine BnB,,78702,30.27173780501791,-97.71528028526686,Entire home/apt,179,1,33,2024-05-27,2.09,23,287,23,
829491786876254091,Sweet Austin Trainspotter Paradise for SXSW & ACL,186265768,Maggie,,78745,30.21847,-97.77961,Private room,79,1,5,2023-04-24,0.32,1,83,0,
829615082989398649,Sculpture Falls House,124062404,Wally,,78746,30.2750063,-97.82426919999999,Entire home/apt,,3,6,2023-06-24,0.38,1,0,1,
829649054709714196,The Bee’s Knees | Gorgeous Getaway | Private Pool,459971230,Jason And Jillian,,78702,30.26842611611687,-97.70138271064222,Entire home/apt,89,1,122,2024-06-07,7.55,5,293,87,
